# no, x, y, heuristic_distance
1, -0.5, -0.5, 0.0
1, -0.18281059932535193, -0.3162475024494614, 0.36657072476727204
1, 0.08757607671354084, 0.22023758685056427, 0.9295094552711128
1, 0.08832693648716083, -0.19555477096004448, 0.6624314920665825
1, 0.08752236143303882, -0.06942266603464031, 0.7284087902466384
1, -0.29299343932541166, -0.45641986168858373, 0.21154419069680025
1, 0.4906285473014901, -0.2827488568650889, 1.0141710792179426
1, 0.3174069623383077, -0.25271247869861424, 0.853993712079031
1, 0.09236832243824988, -0.06649315041842752, 0.7340493294475832
1, 0.5, 0.5, 1.4142135623730951
